PairID,Code Snippet 1,Code Snippet 2,Label
317,"// Random augmentation applied
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}","// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, goal: i32) -> bool {
    for &elem in items {
        if elem == goal {
            return true;
        }
    }
    false
}",1
318,"// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Variant of function","// Using the accumulate method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).accumulate(0, |acc, x| acc + x)
}",1
319,"// Using the reduce method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).reduce(0, |acc, x| acc + x)
}","// Iterating over a Vec to find an element
fn find_element_vec(collection: &Vec<i32>, search_value: i32) -> bool {
    for &element in collection {
        if element == search_value {
            return true;
        }
    }
    false
}",0
320,"// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, search_value: i32) -> bool {
    for &element in items {
        if element == search_value {
            return true;
        }
    }
    false
}","// Using a loop
fn sum_of_numbers_loop(num: u32) -> u32 {
    let mut sum_total = 0;
    for index in 1..=num {
        sum_total += index;
    }
    sum_total
}",0
321,"// Using a loop
fn sum_of_numbers_loop(num: u32) -> u32 {
    let mut accum = 0;
    for index in 1..=num {
        accum += index;
    }
    accum
}","// Using the fold    method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0, |acc, x| acc +   x)
   }",1
322,"// Operating on a   slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
 }","// Random augmentation applied
// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}",0
323,"// Using the accumulate method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).accumulate(0, |acc, x| acc + x)
}","// Using a    mathematical formula (more efficient)
   fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}",1
324,"// Using a HashSet to check for element existence
fn find_element_hashset(collection: &std::collections::HashSet<i32>, goal: i32) -> bool {
    collection.contains(&goal)
}","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) ->    bool {
    slice.iter().any(|&x| x == target)
  }",1
325,"// Random augmentation applied
// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Modified code",0
326,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) ->  u32 {
(n * (n + 1)) /   2
}","// Using the reduce method for accumulation
fn compute_sum_fold(num: u32) -> u32 {
    (1..=num).reduce(0, |acc, x| acc + x)
}",1
327,"// Using a loop
   fn sum_of_numbers_loop(n: u32) -> u32 {
let mut sum =   0;
    for i in 1..=n {
sum  += i;
 }
  sum
   }","// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}
// Variant of function",0
328,"// Random augmentation applied
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}","// Using the accumulate method for accumulation
fn compute_sum_fold(num: u32) -> u32 {
    (1..=num).accumulate(0, |acc, x| acc + x)
}",0
329,"// Using a HashSet to check for element existence
fn  find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
  data.contains(&target)
}","//    Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
 sum
}",0
330,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}","   // Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
  for i in 1..=n {
sum    += i;
 }
    sum
   }",1
331,"// Using a HashSet to check for element existence
fn find_element_hashset(items: &std::collections::HashSet<i32>, goal: i32) -> bool {
    items.contains(&goal)
}","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0, |acc, x| acc   + x)
}",0
332,"  // Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
(n *   (n + 1)) / 2
 }","// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}
// Augmented version",1
333,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}","// Using a mathematical   formula (more efficient)
fn sum_of_numbers_formula(n: u32)    -> u32 {
    (n * (n + 1)) / 2
}",0
334,"// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>,    target: i32) -> bool {
 for &item in data {
        if item == target {
 return true;
        }
    }
    false
  }","// Random augmentation applied
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",1
335,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Modified code","// Modified code
// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}",0
336,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
slice.iter().any(|&x| x   == target)
}","// Iterating over a Vec to find an element
fn find_element_vec(collection: &Vec<i32>, search_value: i32) -> bool {
    for &element in collection {
        if element == search_value {
            return true;
        }
    }
    false
}",1
337,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}
// Modified code","// Iterating over a Vec to find an element
fn find_element_vec(collection: &Vec<i32>, goal: i32) -> bool {
    for &element in collection {
        if element == goal {
            return true;
        }
    }
    false
}",0
338,"// Using a loop
fn sum_of_numbers_loop(num: u32) -> u32 {
    let mut total = 0;
    for index in 1..=num {
        total += index;
    }
    total
}","// Using a HashSet to check for element existence
fn find_element_hashset(data:    &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
  }",0
339,"// Using the accumulate method for accumulation
fn compute_sum_fold(num: u32) -> u32 {
    (1..=num).accumulate(0, |acc, x| acc + x)
}","// Using the accumulate method for accumulation
fn compute_sum_fold(number: u32) -> u32 {
    (1..=number).accumulate(0, |acc, x| acc + x)
}",0
340,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
slice.iter().any(|&x| x  == target)
}","// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32)    -> bool {
    data.contains(&target)
 }",1
341,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}","// Iterating over a Vec to find an element
fn find_element_vec(items: &Vec<i32>, search_value: i32) -> bool {
    for &elem in items {
        if elem == search_value {
            return true;
        }
    }
    false
}",0
342,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}","// Using a HashSet to check for element existence
fn  find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
  data.contains(&target)
 }",1
343,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
   }","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0, |acc, x|    acc + x)
}",0
344,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Augmented version","// Variant of function
// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}",1
345,"// Random augmentation applied
// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}","// Using the reduce method for accumulation
fn compute_sum_fold(num: u32) -> u32 {
    (1..=num).reduce(0, |acc, x| acc + x)
}",0
346,"// Variant of function
// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}","// Using a loop
fn sum_of_numbers_loop(num: u32) -> u32 {
    let mut total = 0;
    for index in 1..=num {
        total += index;
    }
    total
}",1
347,"// Using a HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
 data.contains(&target)
   }","// Modified code
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",1
348,"// Random augmentation applied
// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}","// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}
// Random augmentation applied",0
349,"// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>,   target: i32) -> bool {
for  &item in data {
        if item == target {
            return true;
        }
    }
   false
 }","  // Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",1
350,"// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
if item   == target {
 return true;
        }
    }
  false
}","// Random augmentation applied
// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], target: i32) -> bool {
    slice.iter().any(|&x| x == target)
}",1
351,"// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}
// Augmented version","// Using a mathematical    formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32    {
(n * (n + 1)) /    2
  }",1
352,"// Operating on a slice to search for an element
fn search_in_slice(slice: &[i32], goal: i32) -> bool {
    slice.iter().any(|&x| x == goal)
}","// Operating on a slice to search    for an element
fn    search_in_slice(slice: &[i32], target: i32) -> bool {
slice.iter().any(|&x| x    == target)
  }",0
353,"// Augmented version
// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}","// Iterating over a Vec to find an element
fn find_element_vec(collection: &Vec<i32>, search_value: i32) -> bool {
    for &elem in collection {
        if elem == search_value {
            return true;
        }
    }
    false
}",0
354,"// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>,  target: i32) -> bool {
   for &item in data {
        if item == target {
return   true;
        }
   }
   false
}","// Using a HashSet to check    for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
  data.contains(&target)
   }",1
355,"// Using a    HashSet to check for element existence
fn find_element_hashset(data: &std::collections::HashSet<i32>, target: i32) -> bool {
    data.contains(&target)
  }","// Iterating over a Vec to find an element
fn find_element_vec(data: &Vec<i32>, target: i32) -> bool {
    for &item in data {
        if item == target {
            return true;
        }
    }
    false
}
// Variant of function",1
356,"// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32)  -> u32 {
    (n * (n + 1)) / 2
}","// Using the   fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
(1..=n).fold(0, |acc,   x| acc + x)
  }",1
357,"// Random augmentation applied
// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
    let mut sum = 0;
    for i in 1..=n {
        sum += i;
    }
    sum
}","// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(num: u32) -> u32 {
    (num * (num + 1)) / 2
}",1
358,"// Using a loop
fn sum_of_numbers_loop(n: u32) -> u32 {
let mut sum =   0;
for i    in 1..=n {
sum  += i;
    }
    sum
}","// Using the fold method for accumulation
fn compute_sum_fold(n: u32) -> u32 {
    (1..=n).fold(0, |acc, x| acc + x)
}",1
359,"// Using the accumulate method for accumulation
fn compute_sum_fold(num: u32) -> u32 {
    (1..=num).accumulate(0, |acc, x| acc + x)
}","// Augmented version
// Using a mathematical formula (more efficient)
fn sum_of_numbers_formula(n: u32) -> u32 {
    (n * (n + 1)) / 2
}",1
